EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,ABSOLUTE_ROWNUMBER,
5622749,LEE CO.,CAPTIVA,09/26/1997,1530,Flood, , ,0,0,5000,0,FL,EST, ,2070365,C,71,TBW,0,0, , , , , , , , ,BOKEELIA, , , , ,78,
5622748,HARDEE CO.,WAUCHULA,09/26/1997,1530,Flood, , ,0,0,10000,0,FL,EST, ,2070365,C,49,TBW,0,0, , , , , , , , ,LIMESTONE, , , , ,79,
5622747,DE SOTO CO.,ARCADIA,09/26/1997,1530,Flood, , ,0,0,10000,0,FL,EST, ,2070365,C,27,TBW,0,0, , , , , , , , ,FT OGDEN, , , , ,80,
5622831,PASCO CO.,DADE CITY,09/26/1997,1730,Flood, , ,0,0,20000,0,FL,EST, ,2070368,C,101,TBW,0,0, , , , , , , , ,ZEPHYRHILLS, , , , ,81,
5618204,GLADES (ZONE), ,09/27/1997,500,Flood, , ,0,0,0,0,FL,EST, ,2069399,Z,63,MFL,0,0, , , , , , , , , , , , , ,82,
5622840,PASCO CO.,COUNTYWIDE,09/27/1997,500,Flash Flood, , ,0,0,200000,0,FL,EST, ,2070373,C,101,TBW,0,0, , , , , , , , ,COUNTYWIDE, , , , ,83,
5622837,SARASOTA CO.,SARASOTA,09/27/1997,1030,Flash Flood, , ,0,0,250000,0,FL,EST, ,2070370,C,115,TBW,0,0, , , , , , , , ,NORTH PORT, , , , ,84,
5622836,LEE CO.,CAPE CORAL,09/27/1997,1030,Flash Flood, , ,0,0,200000,0,FL,EST, ,2070370,C,71,TBW,0,0, , , , , , , , ,FT MYERS, , , , ,85,
5622835,DE SOTO CO.,BROWNVILLE,09/27/1997,1030,Flash Flood, , ,1,0,100000,0,FL,EST, ,2070370,C,27,TBW,0,0, , , , , , , , ,ARCADIA, , , , ,86,
5622833,MANATEE CO.,BRADENTON,09/27/1997,1030,Flash Flood, , ,0,0,300000,0,FL,EST, ,2070370,C,81,TBW,0,0, , , , , , , , ,TALLEVAST, , , , ,87,
5622834,CHARLOTTE CO.,PORT CHARLOTTE,09/27/1997,1030,Flash Flood, , ,0,0,200000,0,FL,EST, ,2070370,C,15,TBW,0,0, , , , , , , , ,PUNTA GORDA, , , , ,88,
5620309,HILLSBOROUGH CO.,TAMPA,10/02/1997,645,Thunderstorm Wind, , ,0,0,0,0,FL,EST, ,2070772,C,57,TBW,0,0, , , , ,10,NNW,10,NNW,TAMPA, , , , ,89,
5617448,BREVARD CO.,MIMS,10/02/1997,1520,Thunderstorm Wind,70, ,0,0,0,0,FL,EST, ,1048702,C,9,MLB,0,0, , , , , , , , ,MIMS,28.67,-80.83,28.67,-80.83,90,
5617449,BREVARD CO.,TITUSVILLE,10/02/1997,1600,Thunderstorm Wind, , ,0,0,0,0,FL,EST, ,1048702,C,9,MLB,0,0, , , , , , , , ,TITUSVILLE, , , , ,91,
5616513,PALM BEACH CO.,LOXAHATCHEE,10/04/1997,1325,Funnel Cloud, , ,0,0,0,0,FL,EST, ,2069499,C,99,MFL,0,0, , , , , , , , ,LOXAHATCHEE, , , , ,92,
5616514,COLLIER CO.,IMMOKALEE,10/17/1997,1543,Funnel Cloud, , ,0,0,0,0,FL,EST, ,2069500,C,21,MFL,0,0, , , , , , , , ,IMMOKALEE, , , , ,93,
5616515,HENDRY CO.,LA BELLE,10/17/1997,1600,Funnel Cloud, , ,0,0,0,0,FL,EST, ,2069501,C,51,MFL,0,0, , , , , , , , ,LA BELLE, , , , ,94,
5622325,BAY CO.,PANAMA CITY BEACH,10/24/1997,600,Tornado, ,F1,0,1,350000,0,FL,CST, ,2070351,C,5,TAE,0,0, , ,1,150, , , , ,PANAMA CITY BEACH,30.18,-85.8,30.18,-85.8,95,
5622324,BAY CO.,PANAMA CITY BEACH,10/24/1997,935,Thunderstorm Wind,52, ,0,0,100000,0,FL,CST, ,2070351,C,5,TAE,0,0, , , , , , , , ,PANAMA CITY BEACH,30.18,-85.8,30.18,-85.8,96,
5622913,SANTA ROSA CO.,MILTON,10/24/1997,955,Thunderstorm Wind,60, ,0,0,5000,0,FL,CST, ,2070200,C,113,MOB,0,0, , , , , , , , ,MILTON,30.63,-87.03,30.63,-87.03,97,
5622915,OKALOOSA CO.,FT WALTON BEACH,10/24/1997,1000,Flash Flood, , ,0,0,5000,0,FL,CST, ,2070202,C,91,MOB,0,0, , , , , , , , ,FT WALTON BEACH, , , , ,98,
5622914,OKALOOSA CO.,FT WALTON BEACH,10/24/1997,1010,Thunderstorm Wind,50, ,0,0,2000,0,FL,CST, ,2070201,C,91,MOB,0,0, , , , , , , , ,FT WALTON BEACH,30.37,-86.67,30.37,-86.67,99,
5622916,OKALOOSA CO.,CRESTVIEW,10/24/1997,1030,Flash Flood, , ,0,0,2000,0,FL,CST, ,2070202,C,91,MOB,0,0, , , , , , , , ,CRESTVIEW, , , , ,100,
5622323,CALHOUN CO.,KINARD,10/24/1997,1135,Tornado, ,F1,0,0,100000,0,FL,CST, ,2070351,C,13,TAE,0,0, , ,0.5,75, , , , ,KINARD,30.27,-85.25,30.27,-85.25,101,
5622322,BAY CO.,CALLOWAY,10/24/1997,1145,Tornado, ,F1,0,2,35000,0,FL,CST, ,2070351,C,5,TAE,0,0, , ,0.5,75, , , , ,CALLOWAY,30.15,-85.18,30.15,-85.18,102,
5622321,GADSDEN CO.,MIDWAY,10/24/1997,1340,Tornado, ,F1,0,0,200000,0,FL,EST, ,2070351,C,39,TAE,0,0, , ,0.3,150, , , , ,MIDWAY,30.5,-84.45,30.5,-84.45,103,
5623018,SANTA ROSA CO.,WALLACE,10/25/1997,1315,Thunderstorm Wind,70, ,0,0,50000,0,FL,CST, ,2070207,C,113,MOB,0,0, , , , ,5,N,5,N,WALLACE,30.75,-87.18,30.75,-87.18,104,
5622087,WALTON CO.,SEAGROVE BEACH,10/26/1997,700,Tornado, ,F1,0,0,500000,0,FL,CST, ,2070354,C,131,TAE,0,0, , ,1,100, , , , ,SEAGROVE BEACH,30.32,-86.13,30.32,-86.13,105,
5622088,WASHINGTON CO.,GREENHEAD,10/26/1997,730,Tornado, ,F1,0,0,350000,0,FL,CST, ,2070354,C,133,TAE,0,0, , ,1,125, , , , ,GREENHEAD,30.5,-85.67,30.5,-85.67,106,
5622089,WASHINGTON CO.,VERNON,10/26/1997,800,Tornado, ,F1,0,0,250000,0,FL,CST, ,2070354,C,133,TAE,0,0, , ,1.5,100, , , , ,VERNON,30.63,-85.72,30.63,-85.72,107,
5622090,JACKSON CO.,MALONE,10/26/1997,815,Tornado, ,F1,0,0,100000,0,FL,CST, ,2070354,C,63,TAE,0,0, , ,1.5,100, , , , ,MALONE,30.95,-85.17,30.95,-85.17,108,
5622091,BAY CO.,PANAMA CITY,10/26/1997,855,Tornado, ,F0,0,0,0,0,FL,CST, ,2070354,C,5,TAE,0,0, , ,0.5,50, , , , ,PANAMA CITY,30.17,-85.67,30.17,-85.67,109,
5621963,ESCAMBIA CO.,WARRINGTON,10/26/1997,1000,Thunderstorm Wind,70, ,0,0,1000,0,FL,CST, ,2070221,C,33,MOB,0,0, , , , , , , , ,WARRINGTON,30.38,-87.27,30.38,-87.27,110,
5621961,ESCAMBIA CO.,PENSACOLA,10/26/1997,1020,Thunderstorm Wind,50, ,0,0,5000,0,FL,CST, ,2070219,C,33,MOB,0,0, , , , , , , , ,PENSACOLA,30.42,-87.22,30.42,-87.22,111,
5622332,CALHOUN CO.,BLOUNTSTOWN,10/26/1997,1026,Tornado, ,F1,0,1,50000,0,FL,CST, ,2070354,C,13,TAE,0,0, , ,0.3,100, , , , ,BLOUNTSTOWN,30.45,-85.05,30.45,-85.05,112,
5622331,BAY CO.,HILAND PARK,10/26/1997,1030,Tornado, ,F0,0,0,20000,0,FL,CST, ,2070354,C,5,TAE,0,0, , ,1,75, , , , ,HILAND PARK,30.2,-85.62,30.2,-85.62,113,
5622404,JACKSON CO.,MARIANNA,10/26/1997,1040,Tornado, ,F0,0,0,75000,0,FL,CST, ,2070354,C,63,TAE,0,0, , ,1,100, , , , ,MARIANNA,30.78,-85.23,30.78,-85.23,114,
5621962,OKALOOSA CO.,BAKER,10/26/1997,1100,Thunderstorm Wind,60, ,0,0,5000,0,FL,CST, ,2070220,C,91,MOB,0,0, , , , , , , , ,BAKER,30.8,-86.7,30.8,-86.7,115,
5617798,HAMILTON CO.,JASPER,10/26/1997,2015,Tornado, ,F0,0,0,2500,0,FL,EST, ,2069901,C,47,JAX,0,0, , ,0.5,10,5,N,6,NE,JASPER,30.58,-82.95,30.57,-82.88,116,
5617589,SUWANNEE CO.,LIVE OAK,10/26/1997,2210,Thunderstorm Wind, , ,0,0,500,0,FL,EST, ,2069908,C,121,JAX,0,0, , , , , , ,5,E,LIVE OAK,30.3,-82.98,30.3,-82.9,117,
5620312,HERNANDO CO.,SPRING HILL,10/27/1997,643,Thunderstorm Wind,51, ,0,0,0,0,FL,EST, ,1049552,C,53,TBW,0,0, , , , ,3,WNW, , ,SPRING HILL,28.57,-82.5,28.55,-82.45,118,
5620313,PASCO CO.,NEW PORT RICHEY,10/27/1997,735,Thunderstorm Wind, , ,0,0,0,0,FL,EST, ,2070774,C,101,TBW,0,0, , , , , , , , ,NEW PORT RICHEY,28.25,-82.72,28.25,-82.72,119,
5620430,PINELLAS CO.,INDIAN ROCKS BEACH,10/27/1997,842,Tornado, ,F1,0,4,4500000,0,FL,EST, ,2070776,C,103,TBW,0,0, , ,9.5,50, , ,4,E,CLEARWATER,27.87,-82.85,27.97,-82.73,120,
5620431,PINELLAS CO.,ST PETERSBURG,10/27/1997,845,Thunderstorm Wind,55, ,0,0,0,0,FL,EST, ,2070777,C,103,TBW,0,0, , , , ,10,NNW,10,NNW,ST PETERSBURG,27.9,-82.73,27.9,-82.73,121,
5620432,PINELLAS CO.,CLEARWATER,10/27/1997,848,Tornado, ,F0,0,0,2000,0,FL,EST, ,2070778,C,103,TBW,0,0, , ,0.1,5,4,NNW,4,NNW,CLEARWATER,28.02,-82.83,28.02,-82.83,122,
5620433,MANATEE CO.,BRADENTON,10/27/1997,900,Thunderstorm Wind, , ,0,0,10000,0,FL,EST, ,2070779,C,81,TBW,0,0, , , , , , , , ,BRADENTON,27.48,-82.57,27.48,-82.57,123,
5620434,HILLSBOROUGH CO.,TAMPA,10/27/1997,905,Thunderstorm Wind, , ,0,0,100000,0,FL,EST, ,2070780,C,57,TBW,0,0, , , , ,9,NW,9,NW,TAMPA,28.08,-82.57,28.08,-82.57,124,
5620435,HILLSBOROUGH CO.,TAMPA,10/27/1997,905,Tornado, ,F0,0,0,100000,0,FL,EST, ,2070781,C,57,TBW,0,0, , ,0.2,5,4,NE,4,NE,TAMPA,28.02,-82.42,28.02,-82.42,125,
5620436,HILLSBOROUGH CO.,PLANT CITY,10/27/1997,926,Tornado, ,F1,0,0,125000,0,FL,EST, ,2070782,C,57,TBW,0,0, , ,3.8,10,8,WNW,5,WNW,PLANT CITY,28.07,-82.23,28.05,-82.2,126,
5620437,PASCO CO.,ZEPHYRHILLS,10/27/1997,930,Thunderstorm Wind, , ,0,0,75000,0,FL,EST, ,2070783,C,101,TBW,0,0, , , , , , , , ,ZEPHYRHILLS,28.23,-82.18,28.23,-82.18,127,
5617451,LAKE CO.,GROVELAND,10/27/1997,940,Thunderstorm Wind,50, ,0,0,0,0,FL,EST, ,2069983,C,69,MLB,0,0, , , , , , , , ,GROVELAND,28.55,-81.85,28.55,-81.85,128,
5616886,LAKE CO.,LISBON,10/27/1997,950,Thunderstorm Wind,50, ,0,0,0,0,FL,EST, ,2069983,C,69,MLB,0,0, , , , , , , , ,LISBON,28.87,-81.77,28.87,-81.77,129,
5616887,OSCEOLA CO.,KISSIMMEE,10/27/1997,1006,Thunderstorm Wind,50, ,0,0,0,0,FL,EST, ,2069983,C,97,MLB,0,0, , , , , , , , ,KISSIMMEE,28.3,-81.4,28.3,-81.4,130,
5616888,ORANGE CO.,APOPKA,10/27/1997,1011,Thunderstorm Wind,50, ,0,0,0,0,FL,EST, ,2069983,C,95,MLB,0,0, , , , , , , , ,APOPKA,28.67,-81.5,28.67,-81.5,131,
5616889,SEMINOLE CO.,SANFORD,10/27/1997,1015,Thunderstorm Wind,50, ,0,0,0,0,FL,EST, ,2069983,C,117,MLB,0,0, , , , , , , , ,SANFORD,28.8,-81.27,28.8,-81.27,132,
5616891,VOLUSIA CO.,DELTONA,10/27/1997,1040,Thunderstorm Wind,50, ,0,0,15000,0,FL,EST, ,2069983,C,127,MLB,0,0, , , , , , , , ,DELTONA,28.9,-81.23,28.9,-81.23,133,
5620537,CITRUS CO.,CRYSTAL RIVER,10/27/1997,1200,Flood, , ,0,0,1000,0,FL,EST, ,2070784,C,17,TBW,0,0, , , , , , , , ,CHASSAHOWITZKA, , , , ,134,
5620439,LEVY CO.,CHIEFLAND,10/27/1997,1200,Flood, , ,0,0,1000,0,FL,EST, ,2070784,C,75,TBW,0,0, , , , , , , , ,INGLIS, , , , ,135,
5620539,PASCO CO.,ARIPEKA,10/27/1997,1200,Flood, , ,0,0,2000,0,FL,EST, ,2070784,C,101,TBW,0,0, , , , , , , , ,NEW PORT RICHEY, , , , ,136,
5620538,HERNANDO CO.,BROOKSVILLE,10/27/1997,1200,Flood, , ,0,0,1000,0,FL,EST, ,2070784,C,53,TBW,0,0, , , , , , , , ,SPRING HILL, , , , ,137,
5620540,SARASOTA CO.,SARASOTA,10/31/1997,1200,Tornado, ,F0,0,0,0,0,FL,EST, ,2070785,C,115,TBW,0,0, , ,0.1,5,4,W,4,W,SARASOTA,27.33,-82.6,27.33,-82.6,138,
5620541,MANATEE CO.,BRADENTON,10/31/1997,1200,Thunderstorm Wind, , ,0,0,15000,0,FL,EST, ,2070786,C,81,TBW,0,0, , , , ,5,SW,5,SW,BRADENTON,27.43,-82.62,27.43,-82.62,139,
5620544,MANATEE CO.,BRADENTON,10/31/1997,1225,Tornado, ,F0,0,0,10000,0,FL,EST, ,2070789,C,81,TBW,0,0, , ,0.1,5,6,S,6,S,BRADENTON,27.4,-82.57,27.4,-82.57,140,
5620545,MANATEE CO.,BRADENTON,10/31/1997,1258,Tornado, ,F0,0,0,5000,0,FL,EST, ,2070790,C,81,TBW,0,0, , ,0.1,5,4,SW,4,SW,BRADENTON,27.45,-82.62,27.45,-82.62,141,
5620546,HILLSBOROUGH CO.,RUSKIN,10/31/1997,1300,Flood, , ,0,0,320000,0,FL,EST, ,2070791,C,57,TBW,0,0, , , , , , , , ,SUN CITY, , , , ,142,
5620547,MANATEE CO.,BRADENTON,10/31/1997,1300,Flood, , ,0,0,2000000,0,FL,EST, ,2070791,C,81,TBW,0,0, , , , , , , , ,PALMETTO, , , , ,143,
5620549,MANATEE CO.,BRADENTON,10/31/1997,1317,Tornado, ,F0,0,0,60000,0,FL,EST, ,2070793,C,81,TBW,0,0, , ,0.3,10,9,E,9,E,BRADENTON,27.48,-82.42,27.48,-82.42,144,
5620550,POLK CO.,MULBERRY,10/31/1997,1415,Tornado, ,F1,0,0,400000,0,FL,EST, ,2070794,C,105,TBW,0,0, , ,4,25,3,W,7,S,LAKELAND,27.9,-82.03,27.93,-81.95,145,
5620551,POLK CO.,MULBERRY,10/31/1997,1430,Tornado, ,F1,0,0,50000,0,FL,EST, ,1049575,C,105,TBW,0,0, , ,0.5,30,3,S,3,S,MULBERRY,27.85,-81.98,27.85,-81.98,146,
5620552,POLK CO.,LAKE ALFRED,10/31/1997,1515,Thunderstorm Wind, , ,0,0,2000,0,FL,EST, ,2070795,C,105,TBW,0,0, , , , , , , , ,LAKE ALFRED,28.08,-81.73,28.08,-81.73,147,
5620553,PINELLAS CO.,TARPON SPGS,10/31/1997,1545,Thunderstorm Wind, , ,0,0,4000,0,FL,EST, ,1049577,C,103,TBW,0,0, , , , ,3,E,3,E,TARPON SPGS,28.15,-82.7,28.15,-82.7,148,
5617450,OSCEOLA CO.,ST CLOUD,10/31/1997,1625,Thunderstorm Wind, , ,0,0,10000,0,FL,EST, ,2069982,C,97,MLB,0,0, , , , , , , , ,ST CLOUD,28.25,-81.28,28.25,-81.28,149,
5620659,HILLSBOROUGH CO.,TAMPA,10/31/1997,1700,Thunderstorm Wind,52, ,0,0,1000,0,FL,EST, ,2070796,C,57,TBW,0,0, , , , ,8,NNW,8,NNW,TAMPA,28.08,-82.52,28.08,-82.52,150,
5620661,HILLSBOROUGH CO.,TAMPA,10/31/1997,1700,Flood, , ,0,0,10000,0,FL,EST, ,2070797,C,57,TBW,0,0, , , , , , , , ,BRANDON, , , , ,151,
5620660,PINELLAS CO.,CLEARWATER,10/31/1997,1700,Flood, , ,0,0,10000,0,FL,EST, ,2070797,C,103,TBW,0,0, , , , , , , , ,ST PETERSBURG, , , , ,152,
5620663,HILLSBOROUGH CO.,TAMPA,10/31/1997,1712,Tornado, ,F0,0,0,10000,0,FL,EST, ,2070799,C,57,TBW,0,0, , ,1,5,7,NE,8,NE,TAMPA,28.05,-82.38,28.07,-82.37,153,
5620080,ESCAMBIA CO.,FERRY PASS,11/01/1997,1135,Thunderstorm Wind,50, ,0,0,1500,0,FL,CST, ,2070735,C,33,MOB,0,0, , , , , , , , ,FERRY PASS,30.5,-87.22,30.5,-87.22,154,
5620081,SANTA ROSA CO.,MILTON,11/01/1997,1240,Thunderstorm Wind,50, ,0,0,1500,0,FL,CST, ,2070736,C,113,MOB,0,0, , , , , , , , ,MILTON,30.63,-87.03,30.63,-87.03,155,
5620082,OKALOOSA CO.,HOLT,11/01/1997,1259,Thunderstorm Wind,50, ,0,0,1500,0,FL,CST, ,2070737,C,91,MOB,0,0, , , , , , , , ,HOLT,30.72,-86.77,30.72,-86.77,156,
5620296,GADSDEN CO.,JUNIPER,11/01/1997,2125,Thunderstorm Wind,50, ,0,0,5000,0,FL,EST, ,2070768,C,39,TAE,0,0, , , , , , , , ,JUNIPER,30.55,-84.75,30.55,-84.75,157,
5616892,VOLUSIA CO.,NEW SMYRNA BEACH,11/02/1997,45,Tornado, ,F3,0,32,14000000,0,FL,EST, ,2069984,C,127,MLB,0,0, , ,3,400, , , , ,NEW SMYRNA BEACH,29.02,-80.93,29.02,-80.93,158,
5621171,DE SOTO CO.,ARCADIA,11/02/1997,700,Thunderstorm Wind, , ,0,0,1000,0,FL,EST, ,2070972,C,27,TBW,0,0, , , , ,13,SW,13,SW,ARCADIA,27.08,-82.02,27.08,-82.02,159,
5621172,CHARLOTTE CO.,PUNTA GORDA,11/02/1997,720,Thunderstorm Wind, , ,0,0,1000,0,FL,EST, ,2070973,C,15,TBW,0,0, , , , ,7,NE,7,NE,PUNTA GORDA,27,-81.97,27,-81.97,160,
5619609,LEE CO.,CAPE CORAL,11/02/1997,856,Thunderstorm Wind, , ,0,0,90000,0,FL,EST, ,2070982,C,71,TBW,0,0, , , , , , , , ,CAPE CORAL,26.6,-81.97,26.6,-81.97,161,
5622906,HENDRY CO.,CLEWISTON,11/02/1997,930,Thunderstorm Wind,55, ,0,0,0,0,FL,EST, ,2070195,C,51,MFL,0,0, , , , , , , , ,CLEWISTON,26.75,-80.93,26.75,-80.93,162,
5622907,GLADES CO.,MOORE HAVEN,11/02/1997,950,Thunderstorm Wind,55, ,0,0,0,0,FL,EST, ,2070195,C,43,MFL,0,0, , , , , , , , ,MOORE HAVEN,26.83,-81.08,26.83,-81.08,163,
5622908,PALM BEACH CO.,TEQUESTA,11/02/1997,1015,Thunderstorm Wind,55, ,0,0,0,0,FL,EST, ,2070195,C,99,MFL,0,0, , , , , , , , ,TEQUESTA,26.9,-80.1,26.9,-80.1,164,
5621284,DE SOTO CO.,FT OGDEN,11/02/1997,1205,Tornado, ,F0,0,0,5000,0,FL,EST, ,2070974,C,27,TBW,0,0, , ,0.1,5,2,NE, , ,FT OGDEN,27.1,-81.95,27.08,-81.97,165,
5621286,CITRUS CO.,COUNTYWIDE,11/13/1997,1030,Flood, , ,0,0,25000,0,FL,EST, ,2070976,C,17,TBW,0,0, , , , , , , , ,COUNTYWIDE, , , , ,166,
5621288,SUMTER CO.,COUNTYWIDE,11/13/1997,1030,Flood, , ,0,0,15000,0,FL,EST, ,2070976,C,119,TBW,0,0, , , , , , , , ,COUNTYWIDE, , , , ,167,
5621287,HERNANDO CO.,COUNTYWIDE,11/13/1997,1030,Flood, , ,0,0,50000,0,FL,EST, ,2070976,C,53,TBW,0,0, , , , , , , , ,COUNTYWIDE, , , , ,168,
5619601,HILLSBOROUGH CO.,SUN CITY,11/13/1997,1300,Flood, , ,0,0,25000,0,FL,EST, ,2070978,C,57,TBW,0,0, , , , , , , , ,WIMAUMA, , , , ,169,
5619603,SARASOTA CO.,SARASOTA,11/13/1997,1300,Flood, , ,0,0,100000,0,FL,EST, ,2070978,C,115,TBW,0,0, , , , , , , , ,SARASOTA, , , , ,170,
5619602,MANATEE CO.,BRADENTON,11/13/1997,1300,Flood, , ,0,0,300000,0,FL,EST, ,2070978,C,81,TBW,0,0, , , , , , , , ,DUETTE, , , , ,171,
5621285,POLK CO.,FT MEADE,11/13/1997,1355,Tornado, ,F0,0,0,75000,0,FL,EST, ,2070975,C,105,TBW,0,0, , ,0.2,10,2,N,2,N,FT MEADE,27.78,-81.8,27.78,-81.8,172,
5619605,DE SOTO CO.,ARCADIA,11/13/1997,1400,Flood, , ,0,0,115000,0,FL,EST, ,2070979,C,27,TBW,0,0, , , , , , , , ,BROWNVILLE, , , , ,173,
5619604,POLK CO.,FT MEADE,11/13/1997,1400,Flood, , ,0,0,20000,0,FL,EST, ,2070979,C,105,TBW,0,0, , , , , , , , ,FT MEADE, , , , ,174,
5619606,HARDEE CO.,WAUCHULA,11/13/1997,1400,Flood, , ,0,0,30000,0,FL,EST, ,2070979,C,49,TBW,0,0, , , , , , , , ,BOWLING GREEN, , , , ,175,
5616893,BREVARD CO.,MELBOURNE,11/13/1997,1543,Tornado, ,F0,0,0,8000,0,FL,EST, ,2069985,C,9,MLB,0,0, , ,8,50, , , , ,SATELLITE BEACH,28.08,-80.6,28.17,-80.6,176,
5616894,OSCEOLA CO.,ST CLOUD,11/13/1997,1633,Thunderstorm Wind,50, ,0,0,0,0,FL,EST, ,2069985,C,97,MLB,0,0, , , , ,2,S,2,S,ST CLOUD,28.22,-81.28,28.22,-81.28,177,
5616895,ORANGE CO.,ORLANDO,11/13/1997,1733,Thunderstorm Wind,50, ,0,0,0,0,FL,EST, ,2069985,C,95,MLB,0,0, , , , ,5,S,5,S,ORLANDO,28.48,-81.37,28.48,-81.37,178,
5619598,DE SOTO CO.,ARCADIA,11/13/1997,1800,Flash Flood, , ,0,0,380000,0,FL,EST, ,2070977,C,27,TBW,0,0, , , , , , , , ,FT OGDEN, , , , ,179,
5620308,GULF CO.,HIGHLAND VIEW,11/13/1997,1800,Tornado, ,F0,0,0,5000,0,FL,CST, ,2070771,C,45,TAE,0,0, , ,0.1,30, , , , ,HIGHLAND VIEW,29.83,-85.32,29.83,-85.32,180,
5619600,HIGHLANDS CO.,SEBRING,11/13/1997,1800,Flash Flood, , ,0,0,100000,0,FL,EST, ,2070977,C,55,TBW,0,0, , , , , , , , ,AVON PARK, , , , ,181,
5621289,MANATEE CO.,BRADENTON,11/13/1997,1800,Flash Flood, , ,0,0,400000,0,FL,EST, ,2070977,C,81,TBW,0,0, , , , , , , , ,DUETTE, , , , ,182,
5621290,HARDEE CO.,FT GREEN SPGS,11/13/1997,1800,Flash Flood, , ,0,0,60000,0,FL,EST, ,2070977,C,49,TBW,0,0, , , , , , , , ,WAUCHULA, , , , ,183,
5619599,SARASOTA CO.,SARASOTA,11/13/1997,1800,Flash Flood, , ,0,0,2300000,0,FL,EST, ,2070977,C,115,TBW,0,0, , , , , , , , ,OSPREY, , , , ,184,
5622910,MIAMI-DADE CO.,HOMESTEAD,11/21/1997,1515,Funnel Cloud, , ,0,0,0,0,FL,EST, ,2070197,C,86,MFL,0,0, , , , , , , , ,HOMESTEAD, , , , ,185,
5619965,ESCAMBIA CO.,WALNUT HILL,11/21/1997,2105,Thunderstorm Wind,70, ,0,0,50000,0,FL,CST, ,2070733,C,33,MOB,0,0, , , , , , , , ,WALNUT HILL,30.88,-87.5,30.88,-87.5,186,
5620079,SANTA ROSA CO.,JAY,11/21/1997,2125,Thunderstorm Wind,70, ,0,2,25000,0,FL,CST, ,2070734,C,113,MOB,0,0, , , , , , , , ,JAY,30.95,-87.15,30.95,-87.15,187,
5619607,HARDEE CO.,ONA,11/22/1997,2000,Flood, , ,0,0,30000,0,FL,EST, ,2070980,C,49,TBW,0,0, , , , , , , , ,FT GREEN SPGS, , , , ,188,
5620705,DUVAL CO.,JACKSONVILLE,11/29/1997,2200,Thunderstorm Wind, , ,0,0,2500,0,FL,EST, ,2070917,C,31,JAX,0,0, , , , , , , , ,JACKSONVILLE,30.35,-81.67,30.35,-81.67,189,
5619608,PASCO CO.,HOLIDAY,11/30/1997,800,Flood, , ,0,0,100000,0,FL,EST, ,2070981,C,101,TBW,0,0, , , , , , , , ,NEW PORT RICHEY, , , , ,190,
5623475,MANATEE CO.,BRADENTON,12/05/1997,800,Flood, , ,0,0,0,100000,FL,EST, ,2071819,C,81,TBW,0,0, , , , ,27,E, , ,BRADENTON, , , , ,191,
5623476,SARASOTA CO.,SARASOTA,12/05/1997,800,Flood, , ,0,0,0,0,FL,EST, ,2071820,C,115,TBW,0,0, , , , ,27,E,27,E,SARASOTA, , , , ,192,
5625073,DUVAL CO.,JACKSONVILLE,12/10/1997,550,Thunderstorm Wind,54, ,0,0,0,0,FL,EST, ,2071181,C,31,JAX,0,0, , , , , , , , ,JACKSONVILLE,30.35,-81.67,30.35,-81.67,193,
5625072,DUVAL CO.,JACKSONVILLE,12/10/1997,600,Tornado, ,F0,0,0,15000,0,FL,EST, ,2071180,C,31,JAX,0,0, , ,0.5,15,9,NW,8,N,JACKSONVILLE,30.43,-81.77,30.47,-81.67,194,
5625074,COLUMBIA CO.,LAKE CITY,12/10/1997,720,Tornado, ,F0,0,0,5000,0,FL,EST, ,2071182,C,23,JAX,0,0, , ,8,10,4,NE,8,NE,LAKE CITY,30.22,-82.58,30.27,-82.53,195,
5625193,BAKER CO.,SANDERSON,12/10/1997,728,Tornado, ,F0,0,0,1500,0,FL,EST, ,2071182,C,3,JAX,0,0, , ,0.2,10,10,NNW,10,NNW,SANDERSON,30.38,-82.33,30.38,-82.33,196,
5623477,HILLSBOROUGH CO.,TAMPA,12/10/1997,800,Flood, , ,0,0,100000,0,FL,EST, ,2071821,C,57,TBW,0,0, , , , ,21,NE,21,NE,TAMPA, , , , ,197,
5623478,PASCO CO.,ZEPHYRHILLS,12/12/1997,800,Flood, , ,0,0,10000,0,FL,EST, ,2071822,C,101,TBW,0,0, , , , ,18,W,18,W,ZEPHYRHILLS, , , , ,198,
5623480,HILLSBOROUGH CO.,TAMPA,12/13/1997,800,Flood, , ,0,0,1100000,0,FL,EST, ,2071824,C,57,TBW,0,0, , , , ,13,SE,13,SE,TAMPA, , , , ,199,
5623479,HILLSBOROUGH CO.,TAMPA,12/13/1997,800,Flood, , ,0,0,800000,0,FL,EST, ,2071823,C,57,TBW,0,0, , , , ,13,NE,13,NE,TAMPA, , , , ,200,
